price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_surface_house,bathrooms,heating_type,terrace_surface_apartment,land_surface_house,sewer_connection,running_water,primary_energy_consumption,co2_house,certification_electrical_installation,preemption_right,flooding_area_type,leased,living_room_surface,attic_house,glazing_type,elevator,entry_phone_apartment,access_disabled,apartement_floor_apartment,number_floors_apartment,toilets,cadastral_income_house,property_subtype,postal_code,locality,property_type,price_per_m2,cluster,luxury_segment,is_luxurious
499000.0,2.0,104.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4798.076923076923,1.0,0,False
483000.0,2.0,109.0,4,3.0,0,1,1,0,3,2028.0,-1,-1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,34.0,-1.0,1,1.0,-1.0,1,1.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4431.192660550459,1.0,0,False
468000.0,2.0,105.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,1.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4457.142857142857,1.0,0,False
539000.0,2.0,103.0,4,3.0,0,1,1,-1,1,-1.0,-1,1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,6.0,-1.0,1.0,-1.0,apartment,1300,wavre,Apartment,5233.0097087378645,0.0,1,True
545000.0,2.0,103.0,4,3.0,-1,1,1,-1,1,-1.0,-1,1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,5.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,5291.26213592233,0.0,1,True
505000.0,3.0,114.0,4,-1.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4429.824561403509,1.0,0,False
532000.0,3.0,112.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,2.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4750.0,0.0,1,True
546000.0,3.0,123.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,3.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4439.024390243902,1.0,0,False
541000.0,3.0,126.0,4,3.0,0,1,1,-1,1,-1.0,-1,1,-1.0,3.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,2.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4293.650793650793,1.0,0,False
520000.0,3.0,122.0,4,3.0,0,1,1,-1,1,-1.0,-1,1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,1.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4262.295081967213,1.0,0,False
515000.0,3.0,115.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,2.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,4.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4478.260869565217,1.0,0,False
285000.0,2.0,96.0,2,2.0,0,1,0,0,2,1978.0,-1,1,-1.0,1.0,3,8.0,-1.0,-1,1,113.0,2237.0,1,-1,0,-1,-1.0,-1.0,1,1.0,1.0,0,1.0,5.0,-1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2968.75,1.0,0,False
271600.0,2.0,118.0,4,-1.0,-1,1,-1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,13.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,3.0,3.0,-1.0,-1.0,apartment,4040,herstal,Apartment,2301.6949152542375,1.0,0,False
267600.0,2.0,111.0,4,-1.0,-1,1,-1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,13.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,2.0,3.0,-1.0,-1.0,apartment,4040,herstal,Apartment,2410.810810810811,1.0,0,False
195000.0,2.0,65.0,0,2.0,0,1,0,0,1,1954.0,1,-1,12.0,1.0,3,7.0,-1.0,1,1,644.0,8421.0,1,-1,0,-1,16.0,-1.0,1,0.0,1.0,0,2.0,2.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3000.0,1.0,0,False
551000.0,3.0,123.0,4,3.0,0,1,1,-1,1,-1.0,-1,-1,-1.0,3.0,4,-1.0,-1.0,-1,-1,85.0,15.0,-1,-1,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,-1.0,2.0,-1.0,apartment,1300,wavre,Apartment,4479.674796747968,1.0,0,False
335000.0,3.0,120.0,-1,2.0,-1,1,0,-1,-1,-1.0,-1,1,-1.0,-1.0,-1,14.0,-1.0,-1,-1,170.0,-1.0,-1,-1,0,0,40.0,-1.0,-1,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2791.6666666666665,1.0,0,False
395000.0,2.0,102.0,4,-1.0,0,1,1,-1,-1,-1.0,-1,1,10.0,1.0,-1,40.0,-1.0,-1,1,161.0,-1.0,1,0,0,0,45.0,-1.0,1,0.0,-1.0,0,0.0,-1.0,1.0,1056.0,apartment,1850,grimbergen,Apartment,3872.549019607843,1.0,0,False
250000.0,2.0,85.0,0,2.0,0,1,0,0,-1,1970.0,1,-1,11.0,1.0,3,16.0,-1.0,-1,-1,207.0,-1.0,0,-1,0,-1,33.0,-1.0,1,1.0,1.0,1,1.0,-1.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2941.176470588235,1.0,0,False
270000.0,2.0,95.0,3,3.0,-1,1,0,-1,-1,1986.0,1,1,13.0,1.0,5,5.0,-1.0,1,1,365.0,-1.0,0,0,0,0,-1.0,-1.0,1,1.0,0.0,-1,2.0,2.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2842.1052631578946,1.0,0,False
209000.0,1.0,55.0,-1,2.0,-1,0,1,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,-1.0,-1.0,-1,-1,398.0,-1.0,-1,-1,0,0,22.0,-1.0,-1,-1.0,-1.0,-1,0.0,-1.0,-1.0,-1.0,ground floor,1853,strombeek-bever,Apartment,3800.0,1.0,0,False
265000.0,2.0,92.0,3,3.0,-1,1,-1,-1,-1,-1.0,-1,1,-1.0,1.0,5,6.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,736.0,apartment,1853,strombeek-bever,Apartment,2880.4347826086955,1.0,0,False
279000.0,2.0,93.0,0,3.0,0,1,1,-1,-1,1978.0,-1,1,-1.0,1.0,5,18.0,-1.0,-1,1,458.0,5580.0,0,0,1,0,32.0,-1.0,-1,1.0,-1.0,-1,-1.0,4.0,1.0,1351.0,ground floor,1853,strombeek-bever,Apartment,3000.0,1.0,0,False
179000.0,2.0,80.0,-1,2.0,-1,1,0,-1,-1,-1.0,-1,-1,-1.0,1.0,3,4.0,-1.0,-1,-1,286.0,6276.0,-1,-1,0,0,26.0,-1.0,-1,-1.0,-1.0,-1,5.0,-1.0,-1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2237.5,1.0,0,False
299000.0,2.0,80.0,2,-1.0,0,1,0,0,1,1988.0,-1,-1,9.0,1.0,3,8.0,-1.0,-1,-1,130.0,-1.0,-1,0,0,1,-1.0,-1.0,-1,0.0,-1.0,0,1.0,3.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3737.5,1.0,0,False
279000.0,2.0,80.0,2,-1.0,0,1,0,0,1,1988.0,-1,-1,-1.0,1.0,3,8.0,-1.0,-1,-1,237.0,-1.0,-1,0,1,1,-1.0,-1.0,-1,0.0,-1.0,0,3.0,3.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3487.5,1.0,0,False
255000.0,2.0,74.0,0,-1.0,-1,1,0,-1,-1,1970.0,0,-1,-1.0,1.0,2,-1.0,-1.0,-1,-1,439.0,-1.0,-1,0,1,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,3.0,-1.0,971.0,apartment,1850,grimbergen,Apartment,3445.945945945946,1.0,0,False
255000.0,3.0,135.0,2,-1.0,0,1,0,-1,-1,1979.0,-1,1,-1.0,1.0,3,28.0,-1.0,-1,1,299.0,-1.0,-1,1,0,0,45.0,-1.0,-1,1.0,-1.0,-1,3.0,4.0,2.0,1551.0,apartment,1853,strombeek-bever,Apartment,1888.888888888889,1.0,0,False
299000.0,2.0,80.0,-1,3.0,-1,1,1,-1,3,1985.0,-1,1,6.0,1.0,3,-1.0,-1.0,1,1,261.0,-1.0,1,1,0,-1,37.0,-1.0,1,-1.0,1.0,-1,0.0,-1.0,1.0,-1.0,ground floor,1850,grimbergen,Apartment,3737.5,1.0,0,False
270000.0,2.0,77.0,2,2.0,0,1,0,0,1,1960.0,1,1,10.0,1.0,3,3.0,-1.0,1,1,425.0,-1.0,-1,-1,1,0,28.0,1.0,1,0.0,1.0,0,2.0,2.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3506.4935064935066,1.0,0,False
269000.0,2.0,81.0,0,2.0,0,1,0,0,2,1980.0,-1,1,9.0,1.0,3,9.0,-1.0,-1,-1,193.0,-1.0,-1,-1,0,-1,30.0,-1.0,-1,1.0,-1.0,0,4.0,5.0,1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3320.9876543209875,1.0,0,False
215000.0,1.0,80.0,2,-1.0,0,1,0,-1,-1,-1.0,0,1,-1.0,1.0,2,3.0,-1.0,-1,-1,765.0,-1.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,0,2.0,-1.0,-1.0,815.0,apartment,1853,strombeek-bever,Apartment,2687.5,1.0,0,False
275000.0,2.0,95.0,2,-1.0,-1,0,0,-1,-1,1970.0,1,-1,-1.0,1.0,2,-1.0,-1.0,-1,-1,163.0,-1.0,-1,0,1,-1,-1.0,0.0,1,1.0,1.0,0,5.0,-1.0,-1.0,1162.0,apartment,1853,strombeek-bever,Apartment,2894.7368421052633,1.0,0,False
365000.0,3.0,170.0,2,3.0,-1,1,1,-1,-1,1978.0,-1,-1,-1.0,1.0,-1,12.0,-1.0,-1,-1,281.0,-1.0,-1,-1,0,-1,-1.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,apartment,1853,strombeek-bever,Apartment,2147.0588235294117,1.0,0,False
315500.0,2.0,80.0,3,2.0,-1,1,-1,-1,-1,1978.0,-1,-1,-1.0,1.0,3,40.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,apartment,1853,strombeek-bever,Apartment,3943.75,1.0,0,False
364500.0,2.0,109.0,4,2.0,-1,1,1,-1,-1,2025.0,-1,-1,-1.0,-1.0,-1,21.0,-1.0,-1,1,99.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,2.0,3.0,-1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3344.0366972477063,1.0,0,False
376000.0,2.0,102.0,-1,-1.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,-1.0,-1,-1.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,0.0,2.0,-1.0,-1.0,penthouse,2220,heist-op-den-berg,Apartment,3686.274509803922,1.0,0,False
585000.0,3.0,152.0,-1,-1.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,2.0,-1,30.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,2.0,2.0,-1.0,-1.0,penthouse,2220,heist-op-den-berg,Apartment,3848.684210526316,1.0,0,False
285000.0,2.0,80.0,-1,2.0,-1,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,13.0,-1.0,-1,-1,345.0,-1.0,-1,-1,0,0,26.0,-1.0,-1,-1.0,-1.0,-1,0.0,-1.0,-1.0,-1.0,ground floor,1853,strombeek-bever,Apartment,3562.5,1.0,0,False
317500.0,1.0,103.0,4,2.0,-1,1,1,0,-1,2025.0,0,-1,-1.0,-1.0,-1,12.0,-1.0,-1,1,99.0,-1.0,-1,-1,1,0,-1.0,0.0,1,1.0,-1.0,-1,0.0,3.0,-1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3082.5242718446602,1.0,0,False
361500.0,2.0,113.0,4,2.0,-1,1,1,0,-1,2025.0,0,-1,-1.0,-1.0,-1,12.0,-1.0,-1,1,99.0,-1.0,-1,-1,1,0,-1.0,0.0,1,1.0,-1.0,-1,1.0,3.0,-1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3199.1150442477874,1.0,0,False
585000.0,3.0,152.0,-1,-1.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,2.0,-1,30.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,2.0,2.0,-1.0,-1.0,penthouse,2223,schriek,Apartment,3848.684210526316,1.0,0,False
332500.0,2.0,95.0,4,2.0,-1,1,1,0,-1,2025.0,0,-1,-1.0,-1.0,-1,21.0,-1.0,-1,1,99.0,-1.0,-1,-1,1,0,-1.0,0.0,1,1.0,-1.0,-1,0.0,3.0,-1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3500.0,1.0,0,False
256000.0,1.0,81.0,4,2.0,-1,1,1,-1,-1,2024.0,-1,1,-1.0,1.0,-1,8.0,-1.0,-1,1,0.0,-1.0,-1,-1,1,0,44.0,-1.0,-1,1.0,-1.0,-1,2.0,4.0,1.0,-1.0,apartment,2222,wiekevorst,Apartment,3160.4938271604938,1.0,0,False
260000.0,2.0,85.0,4,2.0,-1,1,1,-1,-1,2024.0,-1,1,-1.0,1.0,-1,8.0,-1.0,-1,1,0.0,-1.0,-1,-1,1,0,30.0,-1.0,-1,1.0,-1.0,-1,1.0,4.0,1.0,-1.0,apartment,2222,wiekevorst,Apartment,3058.823529411765,1.0,0,False
214900.0,1.0,69.0,4,2.0,0,1,1,-1,1,2022.0,-1,-1,-1.0,1.0,3,17.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3114.4927536231885,1.0,0,False
348900.0,2.0,117.0,4,2.0,0,1,1,-1,1,2022.0,-1,-1,-1.0,1.0,3,20.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,1.0,2.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,2982.051282051282,1.0,0,False
209900.0,2.0,73.0,4,2.0,0,1,1,-1,1,2022.0,-1,-1,-1.0,1.0,3,6.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,2.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,2875.3424657534247,1.0,0,False
289900.0,2.0,92.0,4,2.0,0,1,1,-1,1,2022.0,-1,1,-1.0,1.0,3,17.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3151.086956521739,1.0,0,False
209900.0,1.0,73.0,4,2.0,0,1,1,-1,1,2022.0,-1,-1,-1.0,1.0,3,7.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,1.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,2875.3424657534247,1.0,0,False
284900.0,2.0,91.0,4,2.0,0,1,1,-1,1,2022.0,-1,1,-1.0,1.0,3,12.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,1.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,3130.769230769231,1.0,0,False
289900.0,2.0,99.0,-1,4.0,0,1,0,-1,3,2020.0,-1,-1,-1.0,1.0,3,10.0,-1.0,-1,1,-1.0,-1.0,1,0,1,0,34.0,-1.0,-1,1.0,-1.0,-1,1.0,3.0,1.0,-1.0,apartment,2220,heist-op-den-berg,Apartment,2928.282828282828,1.0,0,False
399000.0,1.0,58.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,apartment,8300,knokke-heist,Apartment,6879.310344827586,0.0,1,True
325000.0,2.0,51.0,-1,2.0,1,1,1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,1,239.0,-1.0,1,-1,1,0,-1.0,-1.0,1,-1.0,-1.0,-1,3.0,3.0,1.0,580.0,apartment,8301,duinbergen,Apartment,6372.549019607844,1.0,0,False
419000.0,2.0,79.0,3,-1.0,-1,1,0,-1,-1,1970.0,-1,-1,-1.0,2.0,5,-1.0,-1.0,-1,1,167.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,-1.0,-1.0,-1,1.0,2.0,1.0,600.0,apartment,8301,duinbergen,Apartment,5303.797468354431,1.0,0,False
629000.0,2.0,100.0,-1,-1.0,-1,1,0,-1,-1,2006.0,-1,-1,-1.0,2.0,-1,-1.0,-1.0,-1,-1,158.0,-1.0,-1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,ground floor,8300,knokke-heist,Apartment,6290.0,0.0,1,True
179000.0,1.0,41.0,3,2.0,-1,1,1,1,-1,1976.0,-1,-1,-1.0,1.0,5,8.0,-1.0,-1,1,215.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,8.0,9.0,1.0,736.0,apartment,8301,duinbergen,Apartment,4365.8536585365855,1.0,0,False
540000.0,2.0,74.0,0,-1.0,1,1,0,-1,-1,1997.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,-1,72.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,3.0,6.0,-1.0,1130.0,apartment,8300,knokke,Apartment,7297.2972972972975,0.0,1,True
925000.0,2.0,87.0,3,3.0,-1,1,1,-1,-1,1988.0,-1,-1,-1.0,2.0,5,-1.0,-1.0,-1,1,187.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,4.0,9.0,2.0,1011.0,apartment,8300,knokke-heist,Apartment,10632.183908045978,0.0,1,True
2195000.0,3.0,154.0,3,4.0,0,1,0,-1,-1,1977.0,-1,1,-1.0,1.0,-1,12.0,-1.0,-1,-1,193.0,-1.0,1,-1,0,0,40.0,-1.0,-1,1.0,-1.0,-1,2.0,3.0,3.0,-1.0,duplex,8300,knokke,Apartment,14253.246753246753,0.0,1,True
315000.0,1.0,45.0,-1,2.0,-1,0,1,-1,-1,1967.0,1,-1,-1.0,1.0,5,-1.0,-1.0,-1,1,317.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,-1.0,-1.0,-1,4.0,9.0,1.0,649.0,apartment,8301,duinbergen,Apartment,7000.0,1.0,0,False
3995000.0,3.0,182.0,4,2.0,0,1,-1,0,3,2025.0,-1,1,-1.0,3.0,-1,20.0,-1.0,1,1,-1.0,-1.0,-1,0,1,-1,-1.0,-1.0,1,-1.0,1.0,0,7.0,8.0,3.0,-1.0,apartment,8300,knokke-heist,Apartment,21950.54945054945,0.0,1,True
350000.0,0.0,32.0,0,2.0,-1,1,-1,-1,-1,1961.0,-1,-1,-1.0,1.0,3,1.0,-1.0,-1,-1,189.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,575.0,studio,8300,knokke,Apartment,10937.5,0.0,1,True
235000.0,1.0,50.0,-1,2.0,-1,1,1,1,-1,1975.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,1,278.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,2.0,9.0,1.0,825.0,apartment,8301,duinbergen,Apartment,4700.0,1.0,0,False
389000.0,2.0,73.0,-1,2.0,-1,0,0,-1,-1,1974.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,205.0,-1.0,-1,-1,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,1.0,3.0,-1.0,-1.0,apartment,8300,knokke-heist,Apartment,5328.767123287671,1.0,0,False
375000.0,2.0,73.0,-1,-1.0,-1,0,0,-1,-1,1992.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,-1,62.0,-1.0,-1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,0,1.0,-1.0,-1.0,-1.0,apartment,8300,knokke,Apartment,5136.986301369863,1.0,0,False
1575000.0,4.0,128.0,3,-1.0,-1,1,1,-1,3,1948.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,1,206.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,2.0,3.0,2.0,-1.0,apartment,8300,knokke,Apartment,12304.6875,0.0,1,True
1095000.0,2.0,96.0,-1,2.0,1,1,1,-1,-1,2024.0,-1,-1,-1.0,2.0,-1,10.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,-1,1.0,1.0,-1,6.0,19.0,-1.0,-1.0,apartment,8301,duinbergen,Apartment,11406.25,0.0,1,True
449000.0,2.0,90.0,-1,2.0,-1,1,1,1,-1,1995.0,-1,-1,-1.0,2.0,5,12.0,-1.0,-1,1,177.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,7.0,9.0,1.0,1026.0,apartment,8301,duinbergen,Apartment,4988.888888888889,1.0,0,False
575000.0,2.0,72.0,-1,-1.0,-1,1,0,-1,-1,1991.0,-1,-1,-1.0,2.0,-1,-1.0,-1.0,-1,-1,149.0,-1.0,-1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,0,-1.0,-1.0,1.0,-1.0,apartment,8300,knokke-heist,Apartment,7986.111111111111,0.0,1,True
355000.0,1.0,35.0,-1,3.0,-1,1,1,-1,-1,1969.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,1,234.0,-1.0,1,-1,1,0,-1.0,-1.0,-1,1.0,1.0,-1,9.0,-1.0,-1.0,505.0,studio,8301,duinbergen,Apartment,10142.857142857143,0.0,1,True
495000.0,2.0,58.0,3,-1.0,-1,0,0,-1,-1,1976.0,-1,-1,-1.0,2.0,3,-1.0,-1.0,-1,1,136.0,-1.0,-1,-1,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,5.0,7.0,1.0,835.0,apartment,8301,duinbergen,Apartment,8534.48275862069,0.0,1,True
1165000.0,2.0,99.0,3,-1.0,-1,1,1,-1,-1,1974.0,-1,-1,-1.0,2.0,3,-1.0,-1.0,-1,1,105.0,-1.0,0,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,2.0,9.0,2.0,-1.0,apartment,8301,duinbergen,Apartment,11767.676767676769,0.0,1,True
225000.0,1.0,42.0,-1,2.0,-1,0,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,1,162.0,-1.0,0,-1,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,5.0,7.0,-1.0,-1.0,apartment,8301,duinbergen,Apartment,5357.142857142857,1.0,0,False
1695000.0,2.0,80.0,2,2.0,0,1,-1,-1,3,1974.0,-1,-1,-1.0,1.0,3,45.0,-1.0,1,1,289.0,-1.0,-1,0,1,-1,-1.0,-1.0,-1,-1.0,-1.0,0,8.0,8.0,1.0,1626.0,penthouse,8300,knokke-heist,Apartment,21187.5,0.0,1,True
495000.0,2.0,88.0,-1,-1.0,-1,1,1,1,-1,2005.0,-1,1,-1.0,2.0,5,-1.0,-1.0,-1,1,159.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,6.0,9.0,-1.0,1143.0,apartment,8301,duinbergen,Apartment,5625.0,0.0,1,True
635000.0,3.0,111.0,-1,3.0,-1,1,1,-1,-1,2008.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,1,134.0,-1.0,-1,-1,1,0,-1.0,-1.0,-1,-1.0,1.0,-1,3.0,3.0,1.0,-1.0,apartment,8301,duinbergen,Apartment,5720.720720720721,0.0,1,True
750000.0,2.0,105.0,2,-1.0,0,1,0,-1,-1,2001.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,1,169.0,-1.0,0,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,5.0,6.0,2.0,1237.0,penthouse,8300,knokke-heist,Apartment,7142.857142857143,0.0,1,True
4695000.0,3.0,163.0,3,-1.0,-1,1,0,1,-1,2021.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,-1,56.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,4.0,10.0,-1.0,-1.0,apartment,8300,knokke,Apartment,28803.68098159509,0.0,1,True
599000.0,2.0,80.0,3,-1.0,-1,0,0,-1,-1,1986.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,1,89.0,-1.0,1,-1,1,0,-1.0,-1.0,-1,1.0,1.0,-1,3.0,6.0,1.0,-1.0,apartment,8300,knokke,Apartment,7487.5,0.0,1,True
394000.0,1.0,47.0,3,-1.0,1,1,1,-1,-1,1979.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,-1,69.0,-1.0,1,-1,0,0,-1.0,-1.0,1,1.0,-1.0,-1,5.0,9.0,1.0,599.0,apartment,8301,duinbergen,Apartment,8382.978723404256,0.0,1,True
750000.0,2.0,105.0,2,-1.0,0,1,0,-1,-1,2001.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,1,169.0,-1.0,0,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,5.0,6.0,2.0,1237.0,apartment,8300,knokke-heist,Apartment,7142.857142857143,0.0,1,True
545000.0,2.0,82.0,-1,2.0,-1,1,1,-1,-1,2012.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,1,178.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,0.0,3.0,1.0,1062.0,apartment,8301,duinbergen,Apartment,6646.341463414634,0.0,1,True
650000.0,2.0,90.0,-1,2.0,-1,1,1,-1,-1,2002.0,-1,-1,-1.0,2.0,-1,-1.0,-1.0,-1,1,113.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,5.0,8.0,-1.0,-1.0,apartment,8300,knokke-heist,Apartment,7222.222222222223,0.0,1,True
