Postal Code;Special code;Submunicipality code;R?gion code;Province code;Arrondissement code;Municipality code;ISO 3166-3 Area code;Official language or language combination;Sub-municipality name (French);Sub-municipality name (Dutch);Sub-municipality name (German);R?gion name (German);R?gion name (Dutch);R?gion name (French);Province name (German);Province name (Dutch);Province name (French);Arrondissement name (German);Arrondissement name (Dutch);Arrondissement name (French);Municipality name (German);Municipality name (Dutch);Municipality name (French);sub_municipaliti_name_maj
7603;0;57064K;3000;50000;57000;57064;BEL;FR;Bon-Secours;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;P?ruwelz;BON-SECOURS
7604;0;57064E;3000;50000;57000;57064;BEL;FR;Wasmes-Audemez-Briffoeil;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;P?ruwelz;WASMES-AUDEMEZ-BRIFFOEIL
7608;0;57064B;3000;50000;57000;57064;BEL;FR;Wiers;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;P?ruwelz;WIERS
7610;0;57072A;3000;50000;57000;57072;BEL;FR;Rumes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Rumes;RUMES
7611;0;57072C;3000;50000;57000;57072;BEL;FR;La Glanerie;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Rumes;LA GLANERIE
7618;0;57072B;3000;50000;57000;57072;BEL;FR;Taintignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Rumes;TAINTIGNIES
7620;0;57093G;3000;50000;57000;57093;BEL;FR;Jollain-Merlin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Brunehaut;JOLLAIN-MERLIN
7621;0;57093C;3000;50000;57000;57093;BEL;FR;Lesdain;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Brunehaut;LESDAIN
7622;0;57093J;3000;50000;57000;57093;BEL;FR;Laplaigne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Brunehaut;LAPLAIGNE
7623;0;57093B;3000;50000;57000;57093;BEL;FR;Rongy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Brunehaut;RONGY
7624;0;57093D;3000;50000;57000;57093;BEL;FR;Howardries;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Brunehaut;HOWARDRIES
7640;0;57003C;3000;50000;57000;57003;BEL;FR;Maubray;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Antoing;MAUBRAY
7641;0;57003E;3000;50000;57000;57003;BEL;FR;Bruyelle;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Antoing;BRUYELLE
7642;0;57003F;3000;50000;57000;57003;BEL;FR;Calonne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Antoing;CALONNE
7643;0;57003B;3000;50000;57000;57003;BEL;FR;Fontenoy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Antoing;FONTENOY
7700;0;54007A;3000;50000;57000;57096;BEL;FR-nl;Mouscron;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Moeskroen;Mouscron;MOUSCRON
7711;0;54007D;3000;50000;57000;57096;BEL;FR-nl;Dottignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Moeskroen;Mouscron;DOTTIGNIES
7712;0;54007C;3000;50000;57000;57096;BEL;FR-nl;Herseaux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Moeskroen;Mouscron;HERSEAUX
7730;0;57027D;3000;50000;57000;57027;BEL;FR;Estaimbourg;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Estaimpuis;ESTAIMBOURG
7740;0;57062A;3000;50000;57000;57062;BEL;FR;Pecq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Pecq;PECQ
7742;0;57062C;3000;50000;57000;57062;BEL;FR;H?rinnes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Pecq;HERINNES
7743;0;57062D;3000;50000;57000;57062;BEL;FR;Obigies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Pecq;OBIGIES
7750;0;57095C;3000;50000;57000;57095;BEL;FR;Anseroeul;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Mont-de-l'Enclus;ANSEROEUL
7760;0;57018A;3000;50000;57000;57018;BEL;FR;Celles;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Celles;CELLES
7780;0;54010A;3000;50000;57000;57097;BEL;FR-nl;Comines;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Komen-Waasten;Comines-Warneton;COMINES
7781;0;54010C;3000;50000;57000;57097;BEL;FR-nl;Houthem;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Komen-Waasten;Comines-Warneton;HOUTHEM
7782;0;54010E;3000;50000;57000;57097;BEL;FR-nl;Ploegsteert;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Komen-Waasten;Comines-Warneton;PLOEGSTEERT
7783;0;54010E;3000;50000;57000;57097;BEL;FR-nl;Ploegsteert;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Komen-Waasten;Comines-Warneton;PLOEGSTEERT
7784;0;54010D;3000;50000;57000;57097;BEL;FR-nl;Warneton;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;Komen-Waasten;Comines-Warneton;WARNETON
7800;0;51004A;3000;50000;51000;51004;BEL;FR;Ath;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;ATH
7801;0;51004K;3000;50000;51000;51004;BEL;FR;Irchonwelz;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;IRCHONWELZ
7802;0;51004L;3000;50000;51000;51004;BEL;FR;Ormeignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;ORMEIGNIES
7803;0;51004U;3000;50000;51000;51004;BEL;FR;Bouvignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;BOUVIGNIES
7803;0;51004A;3000;50000;51000;51004;BEL;FR;Ath;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;ATH
7804;0;51004V;3000;50000;51000;51004;BEL;FR;Ostiches;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;OSTICHES
7810;0;51004J;3000;50000;51000;51004;BEL;FR;Maffle;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;MAFFLE
7811;0;51004H;3000;50000;51000;51004;BEL;FR;Arbre;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;ARBRE
7812;0;51004P;3000;50000;51000;51004;BEL;FR;Villers-Saint-Amand;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;VILLERS-SAINT-AMAND
7822;0;51004E;3000;50000;51000;51004;BEL;FR;Meslin-l'?v?que;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;MESLIN-L'EVEQUE
7823;0;51004G;3000;50000;51000;51004;BEL;FR;Gibecq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ath;GIBECQ
7830;0;55039A;3000;50000;51000;51068;BEL;FR;Silly;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Silly;SILLY
7850;0;55039D;3000;50000;51000;51068;BEL;FR;Hoves;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Silly;HOVES
7860;0;55023A;3000;50000;51000;51069;BEL;FR;Lessines;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;LESSINES
7861;0;55023E-II;3000;50000;51000;51069;BEL;FR;Wannebecq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;WANNEBECQ
7862;0;55023F;3000;50000;51000;51069;BEL;FR;Ogy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;OGY
7863;0;55023G;3000;50000;51000;51069;BEL;FR;Ghoy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;GHOY
7864;0;55023B;3000;50000;51000;51069;BEL;FR;Deux-Acren;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;DEUX-ACREN
7866;0;55023D;3000;50000;51000;51069;BEL;FR;Ollignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Lessines;OLLIGNIES
7870;0;53046C;3000;50000;53000;53046;BEL;FR;Montignies-lez-Lens;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Lens;MONTIGNIES-LEZ-LENS
7880;0;51019A;3000;50000;51000;51019;BEL;FR-nl;Flobecq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;Vloesberg;Flobecq;FLOBECQ
7890;0;51017B;3000;50000;51000;51017;BEL;FR;Wodecq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Ellezelles;WODECQ
7900;0;57094A;3000;50000;57000;57094;BEL;FR;Leuze;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Leuze-en-Hainaut;LEUZE
7901;0;57094K;3000;50000;57000;57094;BEL;FR;Thieulain;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Leuze-en-Hainaut;THIEULAIN
7903;0;57094D;3000;50000;57000;57094;BEL;FR;Chapelle-?-Oie;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Leuze-en-Hainaut;CHAPELLE-A-OIE
7904;0;57094A;3000;50000;57000;57094;BEL;FR;Leuze;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Leuze-en-Hainaut;LEUZE
7906;0;57094J;3000;50000;57000;57094;BEL;FR;Gallaix;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Leuze-en-Hainaut;GALLAIX
7910;0;51065K;3000;50000;51000;51065;BEL;FR;Cordes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Frasnes-lez-Anvaing;CORDES
7911;0;51065A;3000;50000;51000;51065;BEL;FR;Frasnes-lez-Buissenal;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Frasnes-lez-Anvaing;FRASNES-LEZ-BUISSENAL
7912;0;51065P;3000;50000;51000;51065;BEL;FR;Saint-Sauveur;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Frasnes-lez-Anvaing;SAINT-SAUVEUR
7940;0;51012A;3000;50000;51000;51012;BEL;FR;Brugelette;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Brugelette;BRUGELETTE
7941;0;51012E;3000;50000;51000;51012;BEL;FR;Attre;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Brugelette;ATTRE
7942;0;51012D;3000;50000;51000;51012;BEL;FR;M?vergnies-lez-Lens;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Brugelette;MEVERGNIES-LEZ-LENS
7943;0;51012B;3000;50000;51000;51012;BEL;FR;Gages;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Brugelette;GAGES
7950;0;51014A;3000;50000;51000;51014;BEL;FR;Chi?vres;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Chi?vres;CHIEVRES
7951;0;51014F;3000;50000;51000;51014;BEL;FR;Tongre-Notre-Dame;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Chi?vres;TONGRE-NOTRE-DAME
7970;0;51008A;3000;50000;51000;51008;BEL;FR;Bel?il;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bel?il;BELOEIL
7971;0;51008G;3000;50000;51000;51008;BEL;FR;Wadelincourt;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bel?il;WADELINCOURT
7972;0;51008H;3000;50000;51000;51008;BEL;FR;Ellignies-Sainte-Anne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bel?il;ELLIGNIES-SAINTE-ANNE
7973;0;51008B-I;3000;50000;51000;51008;BEL;FR;Stambruges;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bel?il;STAMBRUGES
8000;0;31005A;2000;30000;31000;31005;BEL;NL;;Brugge;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Brugge;;
8020;0;31022D;2000;30000;31000;31022;BEL;NL;;Waardamme;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Oostkamp;;
8200;0;31005H;2000;30000;31000;31005;BEL;NL;;Sint-Andries;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Brugge;;
8210;0;31040A;2000;30000;31000;31040;BEL;NL;;Zedelgem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Zedelgem;;
8211;0;31040D;2000;30000;31000;31040;BEL;NL;;Aartrijke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Zedelgem;;
8300;0;31043A;2000;30000;31000;31043;BEL;NL;;Knokke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Knokke-Heist;;
8301;0;31043C;2000;30000;31000;31043;BEL;NL;;Ramskapelle;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Knokke-Heist;;
8310;0;31005E;2000;30000;31000;31005;BEL;NL;;Sint-Kruis;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Brugge
8340;0;31006E;2000;30000;31000;31006;BEL;NL;;Moerkerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Damme
8370;0;31004B;2000;30000;31000;31004;BEL;NL;;Uitkerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Blankenberge
8377;0;31042C;2000;30000;31000;31042;BEL;NL;;Houtave;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Zuienkerke
8380;0;31005B;2000;30000;31000;31005;BEL;NL;;Lissewege;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Brugge
8400;0;35013-Y;2000;30000;35000;35013;BEL;NL;;Stene;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Oostende
8420;0;35029C;2000;30000;35000;35029;BEL;NL;;Wenduine;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;De Haan
8420;0;35029A;2000;30000;35000;35029;BEL;NL;;Klemskerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;De Haan
8421;0;35029B;2000;30000;35000;35029;BEL;NL;;Vlissegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;De Haan
8430;0;35011B;2000;30000;35000;35011;BEL;NL;;Wilskerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Middelkerke
8431;0;35011B;2000;30000;35000;35011;BEL;NL;;Wilskerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Middelkerke
8432;0;35011C;2000;30000;35000;35011;BEL;NL;;Leffinge;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Middelkerke
8433;0;35011G;2000;30000;35000;35011;BEL;NL;;Slijpe;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Middelkerke
8434;0;35011H;2000;30000;35000;35011;BEL;NL;;Westende;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Middelkerke
8450;0;35002A;2000;30000;35000;35002;BEL;NL;;Bredene;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Bredene
8460;0;35014A;2000;30000;35000;35014;BEL;NL;;Oudenburg;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Oudenburg
8470;0;35005A;2000;30000;35000;35005;BEL;NL;;Gistel;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Gistel
8480;0;35006B;2000;30000;35000;35006;BEL;NL;;Eernegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Oostende;;;Ichtegem
8490;0;31012A;2000;30000;31000;31012;BEL;NL;;Jabbeke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Brugge;;;Jabbeke
8500;0;34022A;2000;30000;34000;34022;BEL;NL;;Kortrijk;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Kortrijk
8501;0;34022B;2000;30000;34000;34022;BEL;NL;;Heule;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Kortrijk
8510;0;34022G;2000;30000;34000;34022;BEL;NL;;Bellegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Kortrijk
8511;0;34022E;2000;30000;34000;34022;BEL;NL;;Aalbeke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Kortrijk
8520;0;34023A;2000;30000;34000;34023;BEL;NL;;Kuurne;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Kuurne
8530;0;34013A;2000;30000;34000;34013;BEL;NL;;Harelbeke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Harelbeke
8531;0;34013C;2000;30000;34000;34013;BEL;NL;;Hulste;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Harelbeke
8540;0;34009A;2000;30000;34000;34009;BEL;NL;;Deerlijk;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Deerlijk
8550;0;34042A;2000;30000;34000;34042;BEL;NL;;Zwevegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Zwevegem
8551;0;34042C;2000;30000;34000;34042;BEL;NL;;Heestert;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Zwevegem
8552;0;34042D;2000;30000;34000;34042;BEL;NL;;Moen;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Zwevegem
8553;0;34042B;2000;30000;34000;34042;BEL;NL;;Otegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Zwevegem
8554;0;34042E;2000;30000;34000;34042;BEL;NL;;Sint-Denijs;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Zwevegem
8560;0;34041C;2000;30000;34000;34041;BEL;NL;;Moorsele;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Wevelgem;
8570;0;34002A;2000;30000;34000;34002;BEL;NL;;Anzegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Anzegem;
8572;0;34002C;2000;30000;34000;34002;BEL;NL;;Kaster;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Anzegem;
8573;0;34002D;2000;30000;34000;34002;BEL;NL;;Tiegem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Anzegem;
8580;0;34003A;2000;30000;34000;34003;BEL;NL;;Avelgem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Avelgem;
8581;0;34003C;2000;30000;34000;34003;BEL;NL;;Kerkhove;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Avelgem;
8582;0;34003D;2000;30000;34000;34003;BEL;NL;;Outrijve;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Avelgem;
8583;0;34003E;2000;30000;34000;34003;BEL;NL;;Bossuit;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Avelgem;
8587;0;34043B;2000;30000;34000;34043;BEL;NL-fr;;Helkijn;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Kortrijk;Courtrai;;Spiere-Helkijn;Espierres-Helchin
8600;0;32003B;2000;30000;32000;32003;BEL;NL;;Beerst;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Diksmuide;;;Diksmuide;
8610;0;32011B;2000;30000;32000;32011;BEL;NL;;Handzame;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Diksmuide;;;Kortemark;
8620;0;38016C;2000;30000;38000;38016;BEL;NL;;Ramskapelle;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;Nieuwpoort;
8630;0;38025G;2000;30000;38000;38025;BEL;NL;;Bulskamp;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;Veurne;
8640;0;33041A;2000;30000;33000;33041;BEL;NL;;Oostvleteren;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Ieper;Ypres;;Vleteren;
8647;0;32030B;2000;30000;32000;32030;BEL;NL;;Pollinkhove;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Diksmuide;;;Lo-Reninge;
8650;0;32006-Z;2000;30000;32000;32006;BEL;NL;;Klerken;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Diksmuide;;;Houthulst;
8660;0;38008B;2000;30000;38000;38008;BEL;NL;;Adinkerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;De Panne
8670;0;38014B;2000;30000;38000;38014;BEL;NL;;Oostduinkerke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;Koksijde
8680;0;32010A;2000;30000;32000;32010;BEL;NL;;Koekelare;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Diksmuide;;;Koekelare
8690;0;38002A-II;2000;30000;38000;38002;BEL;NL;;Alveringem;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;Alveringem
8691;0;38002C;2000;30000;38000;38002;BEL;NL;;Leisele;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Veurne;;;Alveringem
8700;0;37015A;2000;30000;37000;37015;BEL;NL;;Tielt;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Tielt;;;Tielt
8710;0;37017A;2000;30000;37000;37017;BEL;NL;;Wielsbeke;;;Vlaams Gewest;R?gion flamande;;West-Vlaanderen;Flandre occidentale (la);;Tielt;;;Wielsbeke
